"num_incidents","avg_response","avg_speed","day"
"3","321.0","46.38356481481481","166"
"4","210.75","51.456423611111106","167"
"1","699.0","72.03388888888887","168"
"5","266.0","29.92433333333333","169"
"6","303.3333333333333","46.65671296296296","170"
"4","309.0492957746479","40.534823943661955","171"
"1","353.0","33.496388888888895","172"
"5","649.4","64.71858333333331","173"
"5","344.2","52.97019444444444","174"
"5","602.2","40.18097222222222","175"
"4","267.75","43.59270833333333","176"
"3","417.3333333333333","39.901481481481476","177"
"8","456.625","50.40583333333333","178"
"4","306.9714285714286","51.8082857142857","179"
"3","412.3333333333333","42.5312962962963","180"
"4","311.75","49.033368055555556","181"
"11","391.8181818181818","46.51657828282829","182"
"4","409.25","60.784027777777766","183"
"4","364.5","50.171145833333334","184"
"6","285.5","46.27310185185185","185"
"6","475.0","53.28282407407409","186"
"7","299.42857142857144","55.32930555555556","187"
"8","495.15384615384613","52.44188811188812","188"
"1","188.0","23.652916666666673","189"
"1","-1.0","57.7108333333333","190"
"6","366.5","44.50752314814817","191"
"5","277.0","30.725277777777773","192"
"2","397.0","69.44131944444445","193"
"11","392.3636363636364","53.76237373737373","194"
"8","316.5","45.78239583333333","195"
"3","437.0","59.02791666666668","196"
"5","433.8","50.724361111111115","197"
"6","558.2185273159145","51.108907363420414","198"
"2","367.0","45.910694444444445","199"
"5","410.8","41.00933333333332","200"
"6","405.0","50.6644675925926","201"
"6","464.1666666666667","47.07893518518518","202"
"9","370.6666666666667","47.585169753086426","203"
"10","543.8","48.897375000000004","204"
"5","313.8","46.66697222222221","205"
"7","365.0","41.815119047619035","206"
"3","349.3333333333333","49.5586574074074","207"
"6","284.8333333333333","51.14923611111111","208"
"5","240.8","43.25824999999999","209"
"11","278.09090909090907","46.47698232323229","210"
"3","307.3333333333333","44.189675925925926","211"
"12","396.8333333333333","50.62986111111113","213"
"9","496.6666666666667","50.94152777777779","214"
"4","555.0","44.095","215"
"5","384.0","42.233388888888896","216"
"3","522.0","24.49092592592592","217"
"1","-1.0","16.956388888888885","218"
"4","519.5","45.739375","219"
"6","536.5","39.541412037037034","220"
"2","170.0","47.606736111111104","221"
"6","180.16666666666666","33.202523148148146","222"
"3","218.33333333333334","39.35949074074074","223"
"6","370.3333333333333","44.64928240740741","224"
"8","515.875","55.77399305555554","225"
"6","379.0","48.86791666666665","226"
"7","674.8571428571429","51.036488095238084","227"
"5","686.0","53.28791666666665","228"
"7","305.57142857142856","37.338908730158735","229"
"6","580.5","56.11564814814814","230"
"4","318.5","57.375","231"
"6","372.3333333333333","45.75449074074075","232"
"6","350.1666666666667","49.70030092592592","233"
"12","269.0","47.91643518518517","234"
"16","403.3125","52.61365451388891","235"
"3","871.6666666666666","59.74490740740742","236"
"4","364.25","45.66881944444444","237"
"2","173.5","47.738472222222214","238"
"2","709.0","50.40340277777779","239"
"8","433.5409836065574","45.387122040072846","240"
"5","286.0","57.51911111111109","241"
"7","201.28571428571428","47.52384920634922","242"
"3","246.0","51.113472222222214","243"
"6","233.83333333333334","52.64011574074076","244"
"7","395.2857142857143","51.81410714285713","245"
"3","378.3333333333333","67.06671296296292","246"
"4","528.0","57.314305555555556","247"
"6","438.8333333333333","52.34324074074073","248"
"8","218.0","54.88348958333333","249"
"1","944.0","27.094999999999995","250"
"3","295.6666666666667","55.37462962962963","251"
"4","339.0","48.247638888888865","252"
"6","583.5","34.55178240740741","253"
"6","327.5","45.60844907407407","254"
"3","333.6666666666667","55.31791666666666","255"
"4","172.0","57.70347222222219","256"
"5","519.0","51.525111111111116","257"
"5","285.2","41.729166666666664","258"
"4","183.75","39.44840277777778","260"
"3","436.0","39.94819444444444","261"
"7","545.2857142857143","52.60942460317462","262"
"3","197.0","42.193240740740734","263"
"2","473.5","69.23208333333332","264"
"3","355.0","42.75347222222222","265"
"4","616.25","56.50618055555553","266"
"3","563.3529411764706","47.01372549019607","267"
"4","780.25","51.61538194444446","268"
"8","279.625","47.870798611111105","269"
"1","1646.0","63.767500000000005","270"
"2","120.0","68.09479166666665","271"
"3","309.0","45.7950925925926","272"
"3","417.3333333333333","41.000972222222224","274"
"2","445.5","34.64951388888889","275"
"6","407.0","45.01905092592593","276"
"10","270.0","55.3674861111111","277"
"7","328.0","51.87263888888889","278"
"3","431.3333333333333","52.40208333333333","279"
"5","642.0","37.20619444444444","280"
"2","337.5","34.96805555555556","281"
"4","203.75","42.10579861111112","282"
"8","442.25","51.89152777777778","283"
"15","341.1333333333333","51.502388888888866","284"
"6","448.1666666666667","54.697013888888875","285"
"5","282.76","49.04845714285714","286"
"6","407.5","41.680555555555564","287"
"5","290.8","36.78505555555555","288"
"5","326.6","47.246861111111116","289"
"10","237.0","53.16537500000002","290"
"7","458.14285714285717","41.561408730158725","291"
"6","371.3333333333333","46.059375","292"
"11","498.30946291560105","48.34787723785166","293"
"3","414.3333333333333","45.89662037037038","294"
"3","510.3333333333333","54.434305555555554","295"
"5","405.2","44.68288888888888","296"
"4","440.0","34.307534722222236","297"
"3","438.6666666666667","48.925879629629634","298"
"6","224.27835051546393","52.93190721649485","299"
"2","96.5","38.70694444444445","300"
"7","646.8571428571429","48.9328373015873","301"
"8","504.625","49.58133680555556","302"
"5","184.6","61.2113611111111","303"
"6","488.006993006993","49.26039627039627","304"
"5","430.4","33.25469444444444","305"
"4","587.5","47.98249999999999","306"
"4","430.75","64.86690972222223","307"
"4","241.5","30.569166666666668","308"
"7","393.57142857142856","49.43418650793649","309"
"6","396.8333333333333","43.367916666666666","310"
"5","279.2","45.70722222222223","311"
"4","548.0","46.2890625","312"
"4","943.75","54.73687499999998","313"
"1","317.0","28.17652777777777","314"
"4","902.75","51.54625000000001","315"
"4","458.0","61.248506944444415","316"
"3","236.66666666666666","29.368333333333336","317"
"3","565.0","55.90712962962963","318"
"3","419.1132075471698","43.267735849056606","319"
"5","267.4","43.03219444444444","320"
"2","347.5","27.367430555555565","321"
"4","439.0","41.622569444444444","322"
"6","378.1666666666667","43.4574537037037","323"
"3","326.3333333333333","29.72273148148149","324"
"6","343.98837209302326","52.01087209302325","325"
"8","476.0","41.94717013888888","326"
"6","301.6666666666667","40.01902777777778","327"
"4","753.75","50.25225694444444","328"
"8","541.4025974025974","44.32384044526901","329"
"3","345.6666666666667","51.35180555555556","330"
"3","378.0","46.0275462962963","331"
"3","482.92746113989637","66.04103626943004","332"
"6","435.49640287769785","58.747625899280564","333"
"7","433.42857142857144","49.901329365079356","334"
"9","348.8888888888889","57.41989197530864","335"
"1","81.0","24.806805555555567","336"
"1","258.0","29.891111111111115","337"
"6","392.6666666666667","46.20986111111111","338"
"6","375.6666666666667","50.833935185185176","339"
"4","374.5","44.11388888888888","340"
"3","308.6666666666667","67.08861111111109","341"
"2","353.5","64.73972222222223","342"
"1","560.0","60.31680555555556","343"
"3","361.3333333333333","48.21625000000001","344"
"4","420.0","45.46090277777777","345"
"5","319.2","34.70094444444444","346"
"3","278.6666666666667","48.40152777777779","347"
"6","330.1666666666667","51.27872685185185","348"
"2","449.0","58.57743055555554","349"
"5","308.2","37.784194444444445","350"
"19","378.10526315789474","48.45042397660817","351"
"9","480.09935897435895","44.7141185897436","352"
"4","531.0","49.51118055555555","353"
"4","265.75","45.06694444444445","354"
"6","618.1666666666666","49.95069444444444","355"
"4","394.25","48.58","356"
"4","394.75","33.961527777777775","357"
"3","113.66666666666667","53.17412037037037","358"
"9","279.44444444444446","48.82287037037036","359"
"7","598.5714285714286","39.857678571428565","360"
"3","317.0","49.547916666666666","361"
"1","-35.0","45.154861111111124","362"
"5","274.6","46.14258333333333","363"
"1","498.0","64.08361111111111","364"
"3","357.3333333333333","48.41282407407408","365"
"8","419.875","60.04152777777777","366"
