"num_incidents","avg_response","avg_speed","day"
"6","400.3333333333333","55.71155092592594","202"
"12","518.4166666666666","44.892546296296295","203"
"3","293.6666666666667","25.057500000000005","204"
"5","547.0","52.33022222222222","205"
"2","548.0","50.65979166666667","206"
"8","246.875","42.255781250000005","207"
"8","325.25","52.02284722222223","208"
"5","258.0","42.684833333333344","209"
"7","408.7142857142857","53.456170634920625","210"
"5","334.2","37.870333333333335","211"
"3","549.6666666666666","51.65541666666667","212"
"7","438.2857142857143","41.59357142857142","213"
"4","575.0","49.26451388888889","214"
"6","522.1666666666666","36.7937037037037","215"
"6","375.1666666666667","48.95418981481481","216"
"7","395.0","37.8012896825397","217"
"10","448.1","45.24186111111112","218"
"2","0.0","37.96347222222221","219"
"6","449.3333333333333","36.93571759259259","221"
"6","569.0","58.119050925925926","222"
"1","13.0","72.0173611111111","223"
"5","223.0","26.09305555555555","224"
"8","329.125","46.3372048611111","225"
"2","568.5","60.16083333333333","226"
"11","450.8181818181818","31.993106060606067","227"
"5","378.8","44.056638888888884","228"
"9","612.5555555555555","42.20341049382718","229"
"3","392.6666666666667","50.75175925925925","230"
"5","295.8","45.1341111111111","231"
"3","149.33333333333334","36.410833333333336","232"
"7","141.42857142857142","34.830158730158736","233"
"7","484.57142857142856","60.075257936507924","234"
"4","360.5","46.26631944444445","235"
"7","343.42857142857144","31.1174007936508","236"
"4","370.25","45.41559027777779","237"
"6","450.1666666666667","37.00168981481481","238"
"5","142.2","24.442722222222226","239"
"7","412.7142857142857","35.411607142857136","240"
"13","421.9230769230769","41.1192735042735","241"
"13","377.84615384615387","44.02398504273504","242"
"11","351.27272727272725","45.29401515151514","243"
"5","602.8","51.76849999999998","244"
"3","241.33333333333334","42.14796296296295","245"
"9","451.6666666666667","42.965462962962974","246"
"5","432.6","43.05608333333335","247"
"5","547.0","29.629916666666663","248"
"7","417.42857142857144","42.49920634920634","249"
"5","306.8","33.001666666666665","250"
"4","991.0","36.51368055555557","251"
"6","618.8333333333334","45.447500000000005","252"
"8","252.375","47.27934027777778","253"
"4","636.75","36.36711805555555","254"
"8","383.625","37.13522569444444","255"
"6","433.1666666666667","48.882824074074065","256"
"5","272.8","47.22105555555554","257"
"4","403.75","41.86944444444444","258"
"4","338.75","41.334374999999994","259"
"8","475.375","42.903090277777764","260"
"3","359.3333333333333","26.327268518518522","261"
"6","415.6666666666667","43.11710648148148","262"
"6","335.1666666666667","28.96081018518518","263"
"5","275.2","33.50386111111109","264"
"4","492.0","46.53416666666665","265"
"8","424.375","45.583229166666676","266"
"5","446.4","48.037972222222216","267"
"10","306.5","31.10845833333334","268"
"6","365.8333333333333","30.001435185185183","269"
"9","566.5555555555555","47.408888888888896","270"
"6","252.66666666666666","38.086620370370376","271"
"5","501.4","36.35777777777778","272"
"8","346.25","50.02717013888888","273"
"4","277.0","35.89784722222224","274"
"6","518.1666666666666","43.05372685185185","275"
"6","513.6666666666666","46.72618055555555","276"
"1","310.0","20.639583333333338","277"
"6","246.16666666666666","38.258611111111115","278"
"9","550.0","64.98359567901234","279"
"8","460.375","43.1575","280"
"7","554.8571428571429","55.400575396825396","281"
"5","180.2","32.527249999999995","282"
"6","332.0","41.92687499999999","283"
"9","406.77777777777777","47.458626543209874","284"
"12","462.0","47.61172453703702","285"
"6","470.5","51.402638888888895","286"
"3","398.6666666666667","27.463333333333342","287"
"2","548.0","37.92527777777778","288"
"7","258.2857142857143","41.84263888888889","289"
"7","406.85714285714283","39.70944444444445","290"
"9","332.44444444444446","36.724459876543214","291"
"3","253.33333333333334","48.657685185185194","292"
"7","386.57142857142856","58.01773809523809","293"
"7","390.7142857142857","40.500059523809504","294"
"5","476.8","51.67294444444445","295"
"3","286.0","47.92666666666667","296"
"7","626.5714285714286","41.776388888888896","297"
"7","526.1428571428571","40.89976190476189","298"
"10","614.6","50.51794444444444","299"
"4","619.75","56.96059027777778","300"
"3","290.6666666666667","29.88486111111111","301"
"4","297.5","34.29048611111111","302"
"9","394.1111111111111","51.06600308641976","303"
"8","543.375","43.597968749999986","304"
"3","536.3333333333334","42.59208333333334","305"
"4","264.5","34.723645833333336","306"
"6","580.5","45.86291666666668","307"
"7","330.0","33.012083333333344","309"
"8","396.125","37.26756944444446","310"
"6","553.3333333333334","31.88270833333333","311"
"6","379.6666666666667","42.735486111111086","312"
"6","333.5","36.165555555555564","313"
"3","615.3333333333334","25.788796296296294","314"
"4","554.5","33.25083333333334","315"
"6","315.3333333333333","40.84497685185185","316"
"8","439.125","39.0092361111111","317"
"7","464.2857142857143","47.53898809523809","318"
"8","449.25","32.489704861111115","319"
"4","401.25","38.13399305555556","320"
"6","455.6666666666667","49.11081018518517","321"
"4","338.25","27.929583333333333","322"
"5","478.0","50.062222222222225","323"
"5","304.0","36.78602777777777","324"
"6","386.1666666666667","39.08145833333333","325"
"17","594.1176470588235","51.39227124183006","326"
"5","553.6","53.34638888888888","327"
"6","552.3333333333334","48.07444444444444","328"
"7","246.71428571428572","33.290595238095236","329"
"12","428.4166666666667","43.344629629629615","330"
"5","1123.0","45.54588888888889","331"
"4","442.5","37.160590277777786","332"
"5","265.0","59.779694444444424","333"
"14","460.85714285714283","50.20227182539682","334"
"7","497.7142857142857","43.55507936507937","335"
"4","341.25","45.04586805555555","336"
"6","381.6666666666667","46.467592592592595","337"
"8","421.125","46.05458333333332","338"
"7","457.0","34.02666666666666","339"
"3","476.6666666666667","27.533009259259263","340"
"7","512.5714285714286","45.70081349206347","341"
"6","195.83333333333334","41.95418981481481","342"
"8","294.25","55.57374999999999","343"
"8","359.75","41.97699652777778","344"
"1","594.0","41.41777777777778","345"
"5","288.6","49.69797222222223","346"
"7","274.85714285714283","28.9259126984127","347"
"3","239.66666666666666","47.76962962962963","348"
"10","493.0","52.79905555555557","349"
"7","405.57142857142856","47.06053571428572","350"
"4","324.25","37.15552083333331","351"
"12","275.1666666666667","43.26092592592592","352"
"11","396.45454545454544","45.44776515151515","353"
"5","268.2","36.077416666666664","354"
"4","383.75","35.418333333333344","355"
"5","405.6","44.205499999999994","356"
"4","345.5","51.39854166666668","357"
"5","368.4","58.74808333333335","358"
"1","457.0","75.53388888888887","359"
"3","284.0","56.96074074074074","360"
"2","399.5","50.060069444444444","361"
"4","708.5","42.405833333333334","362"
"8","457.75","49.46104166666666","363"
"6","412.8333333333333","52.35949074074074","364"
"3","209.66666666666666","30.315601851851834","365"
