"id_original","latitude","longitude","emdcardnumber","time_utc","time_local","response_time_sec","weekend_or_not","geometry","incident_id","dist_to_seg","xdsegid","month","hour_of_day","day","window_of_day","day_of_week","window_id","xd_id","measurement_tstamp","measurement_tstamp_str","speed","average_speed","reference_speed","travel_time_seconds","confidence_score","cvalue","congestion","extreme_congestion","year","segid","roadname","xdgroup","win_id","precip","temp","vis","wind_spd"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","55:00.0","12/12/2019 3:55","49.0","49.0","47.0","26.85","20.0",,"0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","50:00.0","12/12/2019 3:50","49.0","49.0","47.0","26.85","20.0",,"0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","45:00.0","12/12/2019 3:45","49.0","49.0","47.0","26.85","20.0",,"0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","40:00.0","12/12/2019 3:40","48.0","48.0","47.0","27.41","20.0",,"0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","35:00.0","12/12/2019 3:35","48.0","48.0","47.0","27.41","20.0",,"0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","30:00.0","12/12/2019 3:30","48.0","48.0","47.0","27.41","20.0",,"0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","25:00.0","12/12/2019 3:25","48.0","48.0","47.0","27.41","20.0",,"0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","20:00.0","12/12/2019 3:20","55.4","48.0","47.0","23.75","30.0","92.0","0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","15:00.0","12/12/2019 3:15","55.39","48.0","47.0","23.76","30.0","80.0","0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","10:00.0","12/12/2019 3:10","52.27","48.0","47.0","25.17","28.0","59.0","0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","05:00.0","12/12/2019 3:05","48.0","48.0","47.0","27.41","20.0",,"0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","00:00.0","12/12/2019 3:00","48.0","48.0","47.0","27.41","20.0",,"0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","55:00.0","12/12/2019 2:55","47.0","47.0","47.0","28.0","20.0",,"0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","50:00.0","12/12/2019 2:50","47.0","47.0","47.0","28.0","20.0",,"0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","45:00.0","12/12/2019 2:45","47.0","47.0","47.0","28.0","20.0",,"0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","40:00.0","12/12/2019 2:40","50.15","47.0","47.0","26.24","28.0","59.0","0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","35:00.0","12/12/2019 2:35","51.0","47.0","47.0","25.8","30.0","45.0","0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","30:00.0","12/12/2019 2:30","47.0","47.0","47.0","28.0","20.0",,"0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","25:00.0","12/12/2019 2:25","45.0","45.0","47.0","29.24","20.0",,"0.042553191","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","20:00.0","12/12/2019 2:20","45.0","45.0","47.0","29.24","20.0",,"0.042553191","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","15:00.0","12/12/2019 2:15","45.0","45.0","47.0","29.24","20.0",,"0.042553191","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","10:00.0","12/12/2019 2:10","49.43","44.0","47.0","26.62","28.0","93.0","0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","05:00.0","12/12/2019 2:05","51.0","44.0","47.0","25.8","30.0","100.0","0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","00:00.0","12/12/2019 2:00","51.0","44.0","47.0","25.8","30.0","100.0","0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","55:00.0","12/12/2019 1:55","44.0","44.0","47.0","29.91","20.0",,"0.063829787","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","50:00.0","12/12/2019 1:50","44.0","44.0","47.0","29.91","20.0",,"0.063829787","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","45:00.0","12/12/2019 1:45","44.0","44.0","47.0","29.91","20.0",,"0.063829787","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","40:00.0","12/12/2019 1:40","45.0","45.0","47.0","29.24","20.0",,"0.042553191","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","35:00.0","12/12/2019 1:35","45.0","45.0","47.0","29.24","20.0",,"0.042553191","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","30:00.0","12/12/2019 1:30","45.0","45.0","47.0","29.24","20.0",,"0.042553191","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","25:00.0","12/12/2019 1:25","47.0","47.0","47.0","28.0","20.0",,"0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","20:00.0","12/12/2019 1:20","47.0","47.0","47.0","28.0","20.0",,"0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","15:00.0","12/12/2019 1:15","47.0","47.0","47.0","28.0","20.0",,"0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","10:00.0","12/12/2019 1:10","48.0","48.0","47.0","27.41","20.0",,"0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","05:00.0","12/12/2019 1:05","48.0","48.0","47.0","27.41","20.0",,"0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","00:00.0","12/12/2019 1:00","48.0","48.0","47.0","27.41","20.0",,"0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","55:00.0","12/12/2019 0:55","48.0","48.0","47.0","27.41","20.0",,"0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
"ObjectId(5df2275495fad004bd3380e1)","36.29194926","-86.88377923","29B1U","38:20.9","38:20.9","482","0","POINT (-86.88377923 36.29194926)","18695","6.169155","450000000","12","5","346","1","Thu","2019.346.1","449623843","50:00.0","12/12/2019 0:50","48.0","48.0","47.0","27.41","20.0",,"0.0","0.0","2019","449623843","CLARKSVILLE PIKE","2858158","2019.346.1","0.0","-1.513333333333333","16.0","1.6466666666666672"
